# raw CPAP telemetry
# telem on
T,1087577,7.36,10.91,20078
T,1087597,7.40,12.15,20176
T,1087617,7.34,12.97,20264
T,1087637,7.37,13.87,20342
T,1087657,7.34,14.62,20426
T,1087677,7.37,15.49,20506
T,1087697,7.35,16.16,20586
T,1087717,7.35,16.91,20672
T,1087737,7.33,17.59,20748
T,1087757,7.32,18.22,20824
T,1087777,7.32,18.74,20885
T,1087797,7.56,19.35,20940
T,1087817,7.36,19.99,21026
T,1087837,7.61,20.83,21085
T,1087857,7.63,21.19,21125
T,1087877,7.62,21.60,21183
T,1087897,7.76,22.17,21233
T,1087917,7.61,22.73,21304
T,1087937,7.64,23.10,21348
T,1087957,7.90,23.28,21356
T,1087977,7.93,23.42,21375
T,1087997,7.97,23.54,21400
T,1088017,8.02,23.52,21400
T,1088037,8.07,23.47,21403
T,1088057,8.13,23.24,21390
T,1088077,8.40,23.04,21352
T,1088097,8.48,22.71,21322
T,1088117,8.47,22.23,21291
T,1088137,8.62,21.96,21253
T,1088157,8.64,21.25,21189
T,1088177,8.85,20.57,21102
T,1088197,9.02,19.49,20987
T,1088217,9.15,18.27,20868
T,1088237,9.36,16.92,20717
T,1088257,9.70,14.76,20535
T,1088277,10.12,12.33,20327
T,1088297,10.13,8.98,20148
T,1088317,10.14,5.52,19984
T,1088337,10.19,1.73,19806
T,1088357,10.06,-1.92,19661
T,1088377,9.94,-4.72,19515
T,1088397,9.88,-7.26,19370
T,1088417,9.66,-9.13,19235
T,1088437,9.60,-10.96,19183
T,1088457,9.52,-12.94,19140
T,1088477,9.40,-14.91,19104
T,1088497,9.27,-16.37,19066
T,1088517,9.30,-16.70,19025
T,1088537,9.17,-18.23,18993
T,1088557,9.25,-18.38,18947
T,1088577,9.04,-18.84,18924
T,1088597,9.02,-19.82,18891
T,1088617,9.02,-20.24,18859
T,1088637,8.98,-20.34,18831
T,1088657,8.90,-20.39,18803
T,1088677,8.87,-20.99,18776
T,1088697,8.77,-21.37,18756
T,1088717,8.77,-22.14,18733
T,1088737,8.77,-21.93,18710
T,1088757,8.71,-22.35,18691
T,1088777,8.76,-21.41,18655
T,1088797,8.61,-20.90,18652
T,1088817,8.61,-20.72,18635
T,1088837,8.57,-20.53,18616
T,1088857,8.56,-20.62,18595
T,1088877,8.58,-20.73,18577
T,1088897,8.54,-21.05,18560
T,1088917,8.51,-20.61,18550
